,textID,selected_text
2120,1dd93ad2be,wishes she would call him... * hc *
2121,750749d8c9,off to work! missing out on all the sunshine!
2122,c8ecb947ba,waaay too cruisey
2123,49e632c4e1,a upset for venus
2124,cf60186f77,"i ` ve come close to astroturf myself,. save yr $ $ - it doesn ` t drain. just spray paint yr yard green instead"
2125,0e2fd3d975,fun
2126,76fef28be5,no belgian an not a record collector
2127,f0265656e5,wish
2128,d6a093b60e,' to boldly go where no one has gone before... '
2129,b6492bf392,thanks! i ` m making homemade lasagna for my mum today.
2130,6c8858fae4,going to get waterguns from tesco today haha. its sunny.
2131,542602fd3c,i ` ll keep that in mind when he gets tonked for 40 off his 4 overs.
2132,553f90e47c,afraid
2133,b6b82a6d07,not enough time for disney world.... might just have to watch the disney channel instead.
2134,c0f32df87e,love
2135,85023b760b,# bgt will holly take being paraded on stage again for potential rejection?
2136,428baa3d14,my eyes hurts..
2137,5b3fa61b4c,on way to birmingham.. sewing in the van. punk.
2138,63b1e6b517,she ` s just finished! the pretenders now. x
2139,c949fed139,missing
2140,8c314cd2f1,@ _ kotenok!!... maybe they took one look at you and said'that ` s our girl! '
2141,c71824278e,still up playin rock band woot woot
2142,a633d8e328,"okay, seriously. you ` re all going to have to forgive me while i gush like a little fangirl for a few tweets"
2143,3e8c5c8cdd,i ` m probably the only person in the world that uses tweetie from my ipod touch & not an iphone ghetto? haha
2144,e1120cc659,yeah i replied!! i meant to take a photo of my drink but i was laaazy and didnt ` x
2145,e582dd0042,yes! i have my e - mail down to one window ( most of which are marked for follow - up on monday ). all the dang paper still here tho
2146,919506d40c,http : / / twitpic. com / 4w9zb - must... stick.. my... thumb.. in.. chin... dimple!! lol my hubby has one lol but his is un...
2147,58459103a5,thanks so much!
2148,53729a85b5,enjoy
2149,ff6df46268,epic night
2150,55361f5be7,it ` s bad when you dream that your repairing guns in your sleep
2151,eb3302e1b2,hmm gonna go with ran 4 miles and hit the gym... now time to wake the kids up
2152,33a7cf9749,thank you! i love
2153,f315ccfaac,bored
2154,4eb0d82b88,wtf i wanna go hooooommmeeee!
2155,0d21340b4d,i need words of inspiration where ` s and when you need them??
2156,20991658e3,happiness!
2157,c9d84326b4,sweet
2158,aa2381ef07,people in my house don't know how to close doors
2159,4f15595ce8,my throat hurts
2160,7484472d96,"at this point, i ` m gonna be left here with only tommy. he is no prize."
2161,37a4fd00f6,yesterday so mommy and son time won ` t
2162,f10e631e2d,better day... so far!
2163,3ce7dd5ba0,im sad!
2164,a3a76e9bbd,wish
2165,8d6ad29489,_ call awww i wish i could but i have no talking minutes
2166,cea3c23ee5,wow and to think some people actually really do live in the jungle but dont get to go back to a hotel.
2167,5eb0ddc2c8,!
2168,62622c4703,aaaa i cant go to his pagee it really exist?
2169,d13d9f0148,goodnight
2170,8fe010252d,! missing hel!
2171,133e78e31d,awesome.
2172,2cefffcad4,me sad
2173,5ba0e6e53b,shoutout to all the beautiful moms out there that these niggas dont appreciate! some one cares happy mothers day!
2174,018df5ca07,dropped my lei off at the cemetary.
2175,7d85365781,_ sis he got those cars before he lost his job. he used to make good money. now he works at mcdonalds because nobody will hire him.
2176,787537b7ee,still having a hangover
2177,95f9a1913c,lame.
2178,7b474abf9e,da
2179,0b99fb5cc2,be my lucky eight ball
2180,12e1f64294,anywayss to the point i am dying to spend my summer over there or somewhere hot with you guys
2181,d6dd76af3a,seems like 60 min wait time should i call the wife now
2182,38aefbb6b2,v? a ci ¿ ½n m? c 800 / day t? i qua
2183,334496ec40,maybe it ` ll listen to you dude it ` s like three in the morning. what time is it over there?
2184,4da1552e13,hiccups
2185,25e66aef86,thanks
2186,c899c9553f,"is it me ( my machine )? or... vids freeze up, halt whole blip stream? http : / / blip. fm / ~ 79l0q"
2187,0b4256443b,sorry
2188,558aa40edb,heyyyyyyyyyyyyyya
2189,d24dcf85c7,omg! shannon happy birthday!!
2190,3075c07f03,and its over now watch on now? hmmm
2191,147cd4f426,what do you want from me?! i ` m awake.
2192,1e57d6566a,drugs are bad
2193,e632d020c2,ugh! joy
2194,8b7685f770,funny
2195,e86f017d76,nothing definite yet.. and the show is in a week i may just be resorted to giving them away
2196,22adf200c3,"also i popped the phone open and got all that goddamn dust out, but i wore out a clip on the camera panel so i had to glue it shut"
2197,85ed5b9cf7,hurting
2198,fab5ca9036,.
2199,86f96afb50,bad timing - a new mommy just called for newborn pictures and i can ` t fit the baby into my schedule no matter how hard
2200,4f433bc23b,really bad
2201,c27eef207f,fun
2202,898aaa09ad,"i ` d help you if i weren ` t poorer than you lol! i ` m mexican living in. mx, which automatically makes me 13 times poorer"
2203,f407f9c20f,@ work.. this week some new instrumentals.. stay updated
2204,6de5f455df,awww my trini no esata bien bendito too bad i cant fly in and make u feel better
2205,7be17ce45f,"sweaty,"
2206,162be2269a,enjoy
2207,d98f30e398,worse.
2208,103fba28ae,happy
2209,7efa292056,excited bout going out 2nite but bummed cuz im da designated driver. so no drinking for angie!
2210,71f857cd72,"best note. i will love you forever, tweets"
2211,7096e797f5,too crazy
2212,8db4d80318,jars was gonna be my answer
2213,f93cc42240,thanks!
2214,f4ba576eea,love
2215,1869f6142c,_ artillero hahaha. sana someone ` s selling the full version of'coding workshop photo recovery wizard'cd! demo mode lang eh
2216,a2fb6bdb96,is losing money in vegas...
2217,92cd56b103,stupid
2218,0952f69f94,so silly.
2219,a634e00b45,why you will so little time in rio de janeiro? forgive babelfish!
2220,7ef06f7c67,beastypops tired? i wish i was. my tablets are just making me want to throw up!
2221,9c7cab107c,ages away!
2222,b33e103327,good
2223,339ef3748a,chillin
2224,3ac0b1b41a,addicted
2225,7c400ab7bd,beautiful
2226,7b45a29e08,sweet
2227,6632462a96,again documentation day
2228,807a71e9d1,i cannot deal w / this tweet. lol
2229,e0808c6999,aww i guess not that many people are online though...
2230,f07163738c,i hate traffic
2231,2762b6624b,_ fan been busy trumping your cheese omlette with a cheese and chili omlette. an omnomlette
2232,d84f999aec,bored.
2233,a914a3c939,happy mothers
2234,597d9a788e,love
2235,657cdeb6b1,is ignoring me & being mean..
2236,168e8f6bc0,join the biggest and bestest group on
2237,d5ef8dab89,i hate going to work.
2238,7e100fef58,sorry im not sure when your shows are over there! miss
2239,b5d02c31a7,i really want to!! but it ` s one of my few free weekends that month and am booking clients mama needs to make money.
2240,88e5d5ec99,brilliant!
2241,42c9d2b9b7,ugh what an amazing night.
2242,bb09ebca85,i learned the hoedown throwdown!
2243,d40568560a,slept awkwardly. bones all sore.
2244,9e7a898a79,lol! you take david lah! i want danny not tom!
2245,be4471fd42,"i know told you, and it tells you last tweets and all. just can ` t get it to play music. have it set, but it won ` t play"
2246,1bdf2da50b,good luck
2247,45c727ef30,i ` m sorry
2248,092f20d1b1,experiencing pain
2249,aeceb6d168,bad.
2250,494ec2c0bf,december... thats like a year away...
2251,84a8a4c1a4,poor little knee
2252,7278b952c3,pretty awesome.
2253,b4e61d4788,lonely
2254,527e02fe4a,omg i finished my history childrens book!!!! just need 2 make it pretty and print it off and im done!!! whoo!!!
2255,25faba7e4b,"sadly,"
2256,2381c40431,thanks
2257,5270da20ff,less or more itunes tuned up
2258,6a74473449,buenos dias mundo de twitter eating b - fast and watching'sex on fire'video b4 i go to work!
2259,4e6e3ebb75,just got home. errrr... v. luna hospital is so far.
2260,aca0127b54,yay
2261,dbb8b556b5,so so happy to be with - she even makes doing laundry wonderful
2262,db1f140a80,sick
2263,92388e5ae1,so busy already
2264,71e55a0300,lovely
2265,3646168972,"so harsh,"
2266,63c37a49f7,hello twitting world! we are off to best buddies bbq but untill then jay z is on spotify
2267,5acddcdf96,cute
2268,6c8c38a2c8,"i finished new moon in 1 day all up. maybe less, im quite proud, now who wants to lend me eclipse haha"
2269,27325838a1,i sent you a message.
2270,3bdce9fa8e,posted a few pics of my college on my myspace www. myspace. com / katieheidie
2271,5931a8cc5e,"hey oj, i just want to ask, you hooked up with somebody ayt now?"
2272,4d84400b4b,miss
2273,53cfb970e6,happy mother ` s
2274,3cbe2d6bf7,again again.
2275,ac95551286,"chapped, yuck"
2276,2797fdba9f,"uuu, am din nou pr 4. yeey, my epenis is now bigger!........."
2277,44118d01e8,world ` s happiest places
2278,e7567d973d,recognizes my genius
2279,5d917baffd,my truss failing
2280,0228cd6405,"bah, you ` be made me all hungry now"
2281,d635eff196,you were amazing and have such a wonderful voice
2282,33cc53af32,this weekend is completely different from last weekend.
2283,839c17b593,ok so i ` m having a complete insomniac moment. it ` s 6am ( almost ) and i ` m still awake. i hate when i can ` t stop thinking! mornin!
2284,8af2c2890d,you are adorable
2285,349981d74f,great coffee can be
2286,288561a8a8,feels bad man.
2287,55fce48132,that movie is awesome!
2288,ff452f31b1,awesome!
2289,db52621423,aim : iloveshawniedur
2290,53d39f2caa,!! that really sucks
2291,d4c6184863,crappy day.
2292,f70be05297,sent u a few dm ` s.. hollaback
2293,ce6ba16d69,* * * elora danan are breaking up too and im missing their last nsw show too def need to hit up melbs!! someone come with?
2294,bf9927af4c,"actually just woke up, going to attempt to see 17 again with natalyy"
2295,e4f0cac150,_ carter can ` t see it it says'this video is private. '
2296,8fd4310b2c,crying
2297,ced5c302f5,listening to jubey snoring on the phone hehe goodnight
2298,337328b96a,sunday morning
2299,27d03db745,burst my bubble!
2300,5aa5003df5,i ` m so lazy
2301,c8cbdd280f,"ok, so i know it ` s nearly 10 : 30pm here but made me want some ice cream... i can ` t get the italian stuff though"
2302,ab149f0093,- i will help not sure how when i ` m alllll the way over here haha but i can try have alot of free time right now haha
2303,460e7d7701,is actually feeling awake today
2304,352e2cdec2,yay!
2305,f2f0938e4c,beautiful sunny
2306,392da4eca7,i guess.. we ` re neglected
2307,da747f6efd,stopped for coffee at maryland rest area ; so did at least five entire middle schools ; just my luck
2308,81d0547d7b,"doing homework and then going to bed, have to leave at 6 : 50 tomorrow morning for work and then i wont be off till 6"
2309,d91a78658e,miss him way to much
2310,8b0bd92f6f,happy mother ` s day!!
2311,13fae7d9ab,laptop has been handed over to the master. i will be getting it back next weekend - fingers crossed! will let you know
2312,5b961ea2da,##ah!!!! there ` s a mega cockroach in the kitchen and i have no one to kill it! heeeeelp
2313,652f396358,is having a cuppa and chilling... i lovebank holiday mondays
2314,be98808eae,i ` m dead bored. but also dead poor! student life is a piss take!
2315,d7ec3333b7,having bad day
2316,01052ea308,thanks give it 5 stars!!
2317,22e97bf9cd,thx. had 3 days off and took advantage of them - > tired.
2318,ca6599a1c0,die
2319,63f3f867bb,whoa rad! coffee makes me stay up all night
2320,dd666c5cbe,have lots of fun
2321,5328c72bfd,i ` m soo excited!
2322,a6aada51a6,sad
2323,8d9008991f,"denny ` s with mike, pat, and jessie."
2324,5f0074cf25,hey split rock - - i ` d know that llama anywhere
2325,3c14b2b292,mysefl. keep working hard till june
2326,55da8a3fce,fun day with boo. short but fun
2327,efa59cbda2,awessomee! cut my hurrr i give massage? orr alkie? or foodtour? yeaaah! & i ` ll pray
2328,c42c567e54,ahhh... can ` t do this one.... will be in las vegas that weekend # noctweetup
2329,bcf6c5338f,ima goodgirl i ` m not down with takin advantage
2330,b261db3cee,and then you find out today they had there first kiss! }
2331,896922c1b8,_ escobar some people seem to be getting over it pretty quick and the guys to me didn ` t seem to care
2332,dd4c858ac6,i miss
2333,22287946b8,"haha yea! just working and chillin in the eastbay. unlike u, i don ` t get a summer break boo"
2334,5a62afb497,my map pack isnt working
2335,d64bb16cc4,"i ` ve been busy and chained to my laptop i ` ll be at webcom wed afternoon, then likely yul blog. see you there?"
2336,3674a601da,good morning good luck!
2337,59ec2945d5,r. i. p. sammie the cat
2338,25ffb64d28,"is having a darts party with the parentals, my neighbor, and!"
2339,5b50688755,do some research for my article
2340,afeb5f1c1c,when god created man i also believed he created a million people to get on ya * * * * for a laff
2341,091e84bfcb,horrible pain
2342,10da9cdaaa,"such an energy rush. they are playing a festival close to me in june, but work won ` t me me"
2343,20aca93241,hurts.
2344,6a0c150423,"the swine flu is in robina, gold coast"
2345,a8b4edc9d4,bored -
2346,328005a45a,"have a nice time,"
2347,dd7caa3e1c,these guys rock this one too
2348,9211e0e295,love love love
2349,12d86a991c,missing the shotgun match because i was guilted
2350,c27cdfd057,sorry
2351,6d9130c1a7,missing you sads!!
2352,8e6ba09a14,they shot him he was still alive too...
2353,1f0b54b51e,going crazy super head ach from hell and my the in laws have ben here since 9 this morning. ahhhh
2354,19c8d8ff2a,thanks
2355,1efad1b003,love it
2356,d237b12c6a,"am sad... tanner wasn ` t invited to the panthers development camp this year poor ( other ) glassers. but calla was, so good on him."
2357,99da599014,"recovering from a hard day of homeschooling my dd, chemistry did not go well..."
2358,fedc97c091,said the whale & mother mother? ok!
2359,e52dc9247e,bomb!
2360,047f46f5ed,lol. sounds like don ` t call me babe have done that too!! have you thought that over?
2361,f5bbbdc257,try installing twibble which is a java based app that should work on most phones
2362,1546642a62,broken.
2363,ee217de560,"my grandpa called, wants to know what you are doing with his hat.. and when you plan to return it"
2364,7ca644d9a8,thank you
2365,4273b2b1c3,is soo bored its lovley day outside but nuttin to do
2366,5a1ea7ace5,awesome.
2367,fc370c3fc1,eat it caps. 3 - 2
2368,26ba81090a,poor
2369,9e3ca6c567,amazing
2370,d25cfac9d5,"nina was on my lap, but just decided to jump off"
